PurchaseOrderID,ProductID,UnitPrice,LineTotal,Name,ProductNumber,DaysToManufacture,
2551,471,45.4965,136.4895,Lock Washer 12,LW-5800,0,
2551,472,41.223,123.669,Lock Washer 2,LW-6000,0,
2551,473,39.123,117.369,Lock Washer 9,LW-7160,0,
2552,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
2553,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
2553,511,27.867,15326.85,ML Road Rim,RM-R600,0,
2554,527,6.7515,3713.325,Spokes,SK-9283,0,
2555,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
2555,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
2555,509,36.2775,19952.625,HL Mountain Rim,RM-M823,0,
2556,492,50.7465,3044.79,Paint - Black,PA-187B,0,
2556,493,58.2645,3495.87,Paint - Red,PA-361R,0,
2556,494,50.7465,3044.79,Paint - Silver,PA-529S,0,
2556,495,62.9265,3775.59,Paint - Blue,PA-632U,0,
2557,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
2558,422,47.6805,143.0415,Thin-Jam Lock Nut 9,LJ-1213,0,
2558,423,45.5805,136.7415,Thin-Jam Lock Nut 10,LJ-1220,0,
2558,424,49.854,149.562,Thin-Jam Lock Nut 1,LJ-1420,0,
2558,425,45.5805,136.7415,Thin-Jam Lock Nut 2,LJ-1428,0,
2558,426,43.4805,130.4415,Thin-Jam Lock Nut 15,LJ-3410,0,
2559,490,12.7155,38.1465,LL Nipple,NI-4127,0,
2559,491,19.9395,59.8185,HL Nipple,NI-9522,0,
2560,528,38.157,114.471,Seat Lug,SL-0931,0,
2561,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
2562,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
2562,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
2563,358,6.9825,418.95,HL Grip Tape,GT-2908,0,
2564,375,43.2705,129.8115,Hex Nut 5,HN-1024,0,
2564,376,47.544,142.632,Hex Nut 6,HN-1032,0,
2565,356,3.381,202.86,LL Grip Tape,GT-0820,0,
2565,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
2566,381,39.0705,117.2115,Hex Nut 9,HN-1428,0,
2566,382,36.9705,110.9115,Hex Nut 22,HN-3410,0,
2566,383,41.244,123.732,Hex Nut 23,HN-3416,0,
2566,384,36.9705,110.9115,Hex Nut 12,HN-3816,0,
2567,490,12.3585,37.0755,LL Nipple,NI-4127,0,
2568,513,39.1965,21558.075,Touring Rim,RM-T801,0,
2569,417,43.3755,130.1265,Internal Lock Washer 6,LI-5160,0,
2569,418,47.649,142.947,Internal Lock Washer 10,LI-5800,0,
2569,419,43.3755,130.1265,Internal Lock Washer 1,LI-6000,0,
2569,420,41.2755,123.8265,Internal Lock Washer 8,LI-7160,0,
2569,421,45.549,136.647,Internal Lock Washer 2,LI-8000,0,
2570,931,34.8705,19178.775,LL Road Tire,TI-R092,0,
2570,932,39.7635,21869.925,ML Road Tire,TI-R628,0,
2570,933,43.9845,24191.475,HL Road Tire,TI-R982,0,
2571,429,41.3805,124.1415,Thin-Jam Lock Nut 6,LJ-3824,0,
2571,430,45.654,136.962,Thin-Jam Lock Nut 3,LJ-5161,0,
2571,431,41.3805,124.1415,Thin-Jam Lock Nut 4,LJ-5162,0,
2571,432,39.2805,117.8415,Thin-Jam Lock Nut 13,LJ-5811,0,
2572,346,47.649,142.947,Flat Washer 3,FW-5160,0,
2572,347,43.3755,130.1265,Flat Washer 8,FW-5800,0,
2573,931,34.3455,18890.025,LL Road Tire,TI-R092,0,
2573,932,39.2385,21581.175,ML Road Tire,TI-R628,0,
2574,341,47.4705,142.4115,Flat Washer 1,FW-1000,0,
2574,342,45.3705,136.1115,Flat Washer 6,FW-1200,0,
2575,928,32.7705,18023.775,LL Mountain Tire,TI-M267,0,
2575,929,37.086,20397.3,ML Mountain Tire,TI-M602,0,
2575,930,43.0395,23671.725,HL Mountain Tire,TI-M823,0,
2576,332,10.815,5948.25,Freewheel,FH-2981,0,
2577,948,82.8345,45558.975,Front Brakes,FB-9873,1,
2577,907,82.8345,45558.975,Rear Brakes,RB-9231,1,
2578,325,0.21,262.5,Decal 1,DC-8732,0,
2578,326,0.21,262.5,Decal 2,DC-9824,0,
2579,320,49.644,148.932,Chainring Bolts,CB-2903,0,
2579,321,44.3205,132.9615,Chainring Nut,CN-6137,0,
2579,322,28.6965,1721.79,Chainring,CR-7833,0,
2580,930,42.5145,23382.975,HL Mountain Tire,TI-M823,0,
2580,921,5.586,3072.3,Mountain Tire Tube,TT-M928,0,
2581,952,15.7395,944.37,Chain,CH-0234,1,
2582,933,43.4595,23902.725,HL Road Tire,TI-R982,0,
2582,934,37.6215,20691.825,Touring Tire,TI-T723,0,
2583,319,48.5835,26720.925,HL Crankarm,CA-7457,0,
2584,928,32.2455,17735.025,LL Mountain Tire,TI-M267,0,
2584,929,36.561,20108.55,ML Mountain Tire,TI-M602,0,
2585,319,46.4205,25531.275,HL Crankarm,CA-7457,0,
2586,370,43.3965,130.1895,Thin-Jam Hex Nut 14,HJ-5818,0,
2586,371,39.123,117.369,Thin-Jam Hex Nut 7,HJ-7161,0,
2586,372,37.023,111.069,Thin-Jam Hex Nut 8,HJ-7162,0,
2586,373,41.2965,123.8895,Thin-Jam Hex Nut 12,HJ-9080,0,
2587,2,41.916,125.748,Bearing Ball,BA-8327,0,
2588,1,50.2635,150.7905,Adjustable Race,AR-5381,0,
2589,373,41.454,124.362,Thin-Jam Hex Nut 12,HJ-9080,0,
2589,374,37.1805,111.5415,Thin-Jam Hex Nut 11,HJ-9161,0,
2590,530,16.086,8847.3,Seat Post,SP-2981,0,
2591,4,57.0255,171.0765,Headset Ball Bearings,BE-2908,0,
2592,512,37.086,20397.3,HL Road Rim,RM-R800,0,
2593,513,26.5965,14628.075,Touring Rim,RM-T801,0,
2594,317,27.0585,14882.175,LL Crankarm,CA-5965,0,
2594,318,33.579,18468.45,ML Crankarm,CA-6738,0,
2595,418,36.9705,110.9115,Internal Lock Washer 10,LI-5800,0,
2595,419,34.8705,104.6115,Internal Lock Washer 1,LI-6000,0,
2595,420,39.144,117.432,Internal Lock Washer 8,LI-7160,0,
2595,421,47.5755,142.7265,Internal Lock Washer 2,LI-8000,0,
2596,433,43.3965,130.1895,Thin-Jam Lock Nut 14,LJ-5818,0,
2596,434,39.123,117.369,Thin-Jam Lock Nut 7,LJ-7161,0,
2596,435,37.023,111.069,Thin-Jam Lock Nut 8,LJ-7162,0,
2596,436,41.2965,123.8895,Thin-Jam Lock Nut 12,LJ-9080,0,
2597,320,47.4705,142.4115,Chainring Bolts,CB-2903,0,
2597,321,42.798,128.394,Chainring Nut,CN-6137,0,
2597,322,25.4205,1525.23,Chainring,CR-7833,0,
2598,457,39.2805,117.8415,Lock Nut 15,LN-7162,0,
2598,458,43.554,130.662,Lock Nut 4,LN-8320,0,
2598,459,39.2805,117.8415,Lock Nut 19,LN-9080,0,
2598,460,37.1805,111.5415,Lock Nut 18,LN-9161,0,
2598,461,41.454,124.362,Lock Ring,LR-2398,0,
2599,941,62.9895,34644.225,Touring Pedal,PD-T852,1,
2600,320,45.3705,136.1115,Chainring Bolts,CB-2903,0,
2600,321,40.488,121.464,Chainring Nut,CN-6137,0,
2600,322,26.3655,1581.93,Chainring,CR-7833,0,
2601,504,48.762,146.286,Cup-Shaped Race,RA-2345,0,
2602,497,34.188,102.564,Pinch Bolt,PB-6109,0,
2603,323,50.2635,150.7905,Crown Race,CR-9981,0,
2604,523,10.731,5902.05,LL Spindle/Axle,SD-2342,0,
2604,524,14.1225,7767.375,HL Spindle/Axle,SD-9872,0,
2605,496,48.909,2934.54,Paint - Yellow,PA-823Y,0,
2606,914,21.0945,11601.975,LL Touring Seat/Saddle,SE-T312,1,
2606,915,30.4395,16741.725,ML Touring Seat/Saddle,SE-T762,1,
2606,916,40.9395,22516.725,HL Touring Seat/Saddle,SE-T924,1,
2607,506,9.198,551.88,Reflector,RF-9198,0,
2608,351,5.775,3176.25,Front Derailleur Cage,FC-3982,0,
2608,352,1.155,635.25,Front Derailleur Linkage,FL-2301,0,
2608,679,5.775,3176.25,Rear Derailleur Cage,RC-0291,0,
2609,507,23.394,12866.7,LL Mountain Rim,RM-M464,0,
2609,508,27.6465,15205.575,ML Mountain Rim,RM-M692,0,
2610,355,1.365,750.75,Guide Pulley,GP-0982,0,
2610,940,62.9895,34644.225,HL Road Pedal,PD-R853,1,
2610,535,3.486,1917.3,Tension Pulley,TP-0923,0,
2611,679,6.195,3407.25,Rear Derailleur Cage,RC-0291,0,
2612,507,22.1655,12191.025,LL Mountain Rim,RM-M464,0,
2612,508,29.2845,16106.475,ML Mountain Rim,RM-M692,0,
2613,491,19.9815,59.9445,HL Nipple,NI-9522,0,
2614,341,41.1705,123.5115,Flat Washer 1,FW-1000,0,
2614,342,39.0705,117.2115,Flat Washer 6,FW-1200,0,
2615,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
2615,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
2616,381,47.4915,142.4745,Hex Nut 9,HN-1428,0,
2616,382,43.2705,129.8115,Hex Nut 22,HN-3410,0,
2616,383,47.544,142.632,Hex Nut 23,HN-3416,0,
2616,384,43.2705,129.8115,Hex Nut 12,HN-3816,0,
2617,486,8.757,4816.35,Metal Sheet 5,MS-2341,0,
2617,487,5.8065,3193.575,Metal Sheet 6,MS-2348,0,
2617,488,8.862,4874.1,Metal Sheet 1,MS-6061,0,
2617,489,10.4685,5757.675,Metal Tread Plate,MT-1000,0,
2618,402,47.4705,142.4115,Keyed Washer,KW-4091,0,
2619,510,23.079,12693.45,LL Road Rim,RM-R436,0,
2619,511,29.274,16100.7,ML Road Rim,RM-R600,0,
2619,512,34.9755,19236.525,HL Road Rim,RM-R800,0,
2620,403,45.3705,136.1115,External Lock Washer 3,LE-1000,0,
2620,404,49.644,148.932,External Lock Washer 4,LE-1200,0,
2620,405,45.3705,136.1115,External Lock Washer 9,LE-1201,0,
2621,525,2.3205,1276.275,LL Shell,SH-4562,0,
2622,526,3.6435,2003.925,HL Shell,SH-9312,0,
2623,913,40.9395,22516.725,HL Road Seat/Saddle,SE-R995,1,
2624,356,3.6015,216.09,LL Grip Tape,GT-0820,0,
2624,357,3.9795,238.77,ML Grip Tape,GT-1209,0,
2625,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
2625,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
2626,524,12.9675,7132.125,HL Spindle/Axle,SD-9872,0,
2627,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
2627,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
2628,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
2629,937,62.9895,34644.225,HL Mountain Pedal,PD-M562,1,
2630,474,43.3965,130.1895,Lock Washer 3,LW-8000,0,
2630,475,39.123,117.369,Lock Washer 11,LW-9160,0,
2631,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
2632,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
2632,511,27.867,15326.85,ML Road Rim,RM-R600,0,
2633,527,6.7515,3713.325,Spokes,SK-9283,0,
2634,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
2634,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
2635,496,49.6545,2979.27,Paint - Yellow,PA-823Y,0,
2636,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
2637,427,47.754,143.262,Thin-Jam Lock Nut 16,LJ-3416,0,
2637,428,43.4805,130.4415,Thin-Jam Lock Nut 5,LJ-3816,0,
2637,429,41.3805,124.1415,Thin-Jam Lock Nut 6,LJ-3824,0,
2637,430,45.654,136.962,Thin-Jam Lock Nut 3,LJ-5161,0,
2637,431,41.3805,124.1415,Thin-Jam Lock Nut 4,LJ-5162,0,
2637,432,39.2805,117.8415,Thin-Jam Lock Nut 13,LJ-5811,0,
2638,490,12.7155,38.1465,LL Nipple,NI-4127,0,
2638,491,19.9395,59.8185,HL Nipple,NI-9522,0,
2639,528,38.157,114.471,Seat Lug,SL-0931,0,
2640,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
2641,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
2641,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
2642,358,6.9825,418.95,HL Grip Tape,GT-2908,0,
2643,377,43.2705,129.8115,Hex Nut 16,HN-1213,0,
2643,378,41.1705,123.5115,Hex Nut 17,HN-1220,0,
2643,379,45.444,136.332,Hex Nut 7,HN-1224,0,
2644,356,3.381,202.86,LL Grip Tape,GT-0820,0,
2644,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
2645,385,43.218,129.654,Hex Nut 13,HN-3824,0,
2645,386,47.4915,142.4745,Hex Nut 1,HN-4402,0,
2645,387,43.2705,129.8115,Hex Nut 10,HN-5161,0,
2645,388,47.544,142.632,Hex Nut 11,HN-5162,0,
2645,389,43.2705,129.8115,Hex Nut 2,HN-5400,0,
2645,390,41.1705,123.5115,Hex Nut 20,HN-5811,0,
2645,391,45.444,136.332,Hex Nut 21,HN-5818,0,
2645,392,41.1705,123.5115,Hex Nut 3,HN-6320,0,
2645,393,39.0705,117.2115,Hex Nut 14,HN-7161,0,
2645,394,43.344,130.032,Hex Nut 15,HN-7162,0,
2645,395,39.0705,117.2115,Hex Nut 4,HN-8320,0,
2645,396,36.9705,110.9115,Hex Nut 18,HN-9161,0,
2645,397,41.244,123.732,Hex Nut 19,HN-9168,0,
2646,490,12.3585,37.0755,LL Nipple,NI-4127,0,
2647,513,39.1965,21558.075,Touring Rim,RM-T801,0,
2648,403,45.444,136.332,External Lock Washer 3,LE-1000,0,
2648,404,41.1705,123.5115,External Lock Washer 4,LE-1200,0,
2648,405,39.0705,117.2115,External Lock Washer 9,LE-1201,0,
2648,406,43.344,130.032,External Lock Washer 5,LE-1400,0,
2648,407,39.0705,117.2115,External Lock Washer 7,LE-3800,0,
2649,934,38.1465,20980.575,Touring Tire,TI-T723,0,
2650,433,43.554,130.662,Thin-Jam Lock Nut 14,LJ-5818,0,
2650,434,39.2805,117.8415,Thin-Jam Lock Nut 7,LJ-7161,0,
2650,435,37.1805,111.5415,Thin-Jam Lock Nut 8,LJ-7162,0,
2651,348,41.2755,123.8265,Flat Washer 5,FW-7160,0,
2651,349,45.549,136.647,Flat Washer 7,FW-9160,0,
2652,931,34.3455,18890.025,LL Road Tire,TI-R092,0,
2652,932,39.2385,21581.175,ML Road Tire,TI-R628,0,
2653,343,49.644,148.932,Flat Washer 2,FW-1400,0,
2653,344,45.3705,136.1115,Flat Washer 9,FW-3400,0,
2653,345,43.2705,129.8115,Flat Washer 4,FW-3800,0,
2654,928,32.7705,18023.775,LL Mountain Tire,TI-M267,0,
2654,929,37.086,20397.3,ML Mountain Tire,TI-M602,0,
2655,332,10.815,5948.25,Freewheel,FH-2981,0,
2656,948,82.8345,45558.975,Front Brakes,FB-9873,1,
2656,907,82.8345,45558.975,Rear Brakes,RB-9231,1,
2657,325,0.21,262.5,Decal 1,DC-8732,0,
2657,326,0.21,262.5,Decal 2,DC-9824,0,
2658,320,49.644,148.932,Chainring Bolts,CB-2903,0,
2658,321,44.3205,132.9615,Chainring Nut,CN-6137,0,
2658,322,28.6965,1721.79,Chainring,CR-7833,0,
2659,930,42.5145,23382.975,HL Mountain Tire,TI-M823,0,
2659,921,5.586,3072.3,Mountain Tire Tube,TT-M928,0,
2660,952,15.7395,944.37,Chain,CH-0234,1,
2661,922,6.531,3592.05,Road Tire Tube,TT-R982,0,
2661,923,6.1845,3401.475,Touring Tire Tube,TT-T092,0,
2662,317,29.5785,16268.175,LL Crankarm,CA-5965,0,
2662,318,36.099,19854.45,ML Crankarm,CA-6738,0,
2663,928,32.2455,17735.025,LL Mountain Tire,TI-M267,0,
2663,929,36.561,20108.55,ML Mountain Tire,TI-M602,0,
2664,319,46.4205,25531.275,HL Crankarm,CA-7457,0,
2665,374,37.023,111.069,Thin-Jam Hex Nut 11,HJ-9161,0,
2666,2,41.916,125.748,Bearing Ball,BA-8327,0,
2667,1,50.2635,150.7905,Adjustable Race,AR-5381,0,
2668,359,47.6805,143.0415,Thin-Jam Hex Nut 9,HJ-1213,0,
2668,360,45.5805,136.7415,Thin-Jam Hex Nut 10,HJ-1220,0,
2668,361,49.854,149.562,Thin-Jam Hex Nut 1,HJ-1420,0,
2668,362,45.5805,136.7415,Thin-Jam Hex Nut 2,HJ-1428,0,
2668,363,43.4805,130.4415,Thin-Jam Hex Nut 15,HJ-3410,0,
2669,530,16.086,8847.3,Seat Post,SP-2981,0,
2670,4,57.0255,171.0765,Headset Ball Bearings,BE-2908,0,
2671,512,37.086,20397.3,HL Road Rim,RM-R800,0,
2672,513,26.5965,14628.075,Touring Rim,RM-T801,0,
2673,319,46.0635,25334.925,HL Crankarm,CA-7457,0,
2674,403,47.4705,142.4115,External Lock Washer 3,LE-1000,0,
2674,404,45.3705,136.1115,External Lock Washer 4,LE-1200,0,
2675,437,37.023,111.069,Thin-Jam Lock Nut 11,LJ-9161,0,
2676,320,47.4705,142.4115,Chainring Bolts,CB-2903,0,
2676,321,42.798,128.394,Chainring Nut,CN-6137,0,
2676,322,25.4205,1525.23,Chainring,CR-7833,0,
2677,438,41.223,123.669,Lock Nut 5,LN-1024,0,
2677,439,45.4965,136.4895,Lock Nut 6,LN-1032,0,
2677,440,41.223,123.669,Lock Nut 16,LN-1213,0,
2677,441,39.123,117.369,Lock Nut 17,LN-1220,0,
2677,442,43.3965,130.1895,Lock Nut 7,LN-1224,0,
2677,443,39.123,117.369,Lock Nut 8,LN-1420,0,
2678,941,62.9895,34644.225,Touring Pedal,PD-T852,1,
2679,320,45.3705,136.1115,Chainring Bolts,CB-2903,0,
2679,321,40.488,121.464,Chainring Nut,CN-6137,0,
2679,322,26.3655,1581.93,Chainring,CR-7833,0,
2680,504,48.762,146.286,Cup-Shaped Race,RA-2345,0,
2681,497,34.188,102.564,Pinch Bolt,PB-6109,0,
2682,323,50.2635,150.7905,Crown Race,CR-9981,0,
2683,523,10.731,5902.05,LL Spindle/Axle,SD-2342,0,
2683,524,14.1225,7767.375,HL Spindle/Axle,SD-9872,0,
2684,492,50.2635,3015.81,Paint - Black,PA-187B,0,
2684,493,57.1515,3429.09,Paint - Red,PA-361R,0,
2685,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
2685,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
2685,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
2685,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
2685,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
2685,913,40.9395,22516.725,HL Road Seat/Saddle,SE-R995,1,
2685,914,21.0945,11601.975,LL Touring Seat/Saddle,SE-T312,1,
2685,915,30.4395,16741.725,ML Touring Seat/Saddle,SE-T762,1,
2685,916,40.9395,22516.725,HL Touring Seat/Saddle,SE-T924,1,
2686,506,9.198,551.88,Reflector,RF-9198,0,
2687,351,5.775,3176.25,Front Derailleur Cage,FC-3982,0,
2687,352,1.155,635.25,Front Derailleur Linkage,FL-2301,0,
2687,679,5.775,3176.25,Rear Derailleur Cage,RC-0291,0,
2688,507,23.394,12866.7,LL Mountain Rim,RM-M464,0,
2688,508,27.6465,15205.575,ML Mountain Rim,RM-M692,0,
2689,355,1.365,750.75,Guide Pulley,GP-0982,0,
2689,940,62.9895,34644.225,HL Road Pedal,PD-R853,1,
2689,535,3.486,1917.3,Tension Pulley,TP-0923,0,
2690,351,6.195,3407.25,Front Derailleur Cage,FC-3982,0,
2690,352,1.47,808.5,Front Derailleur Linkage,FL-2301,0,
2690,679,6.195,3407.25,Rear Derailleur Cage,RC-0291,0,
2691,507,22.1655,12191.025,LL Mountain Rim,RM-M464,0,
2691,508,29.2845,16106.475,ML Mountain Rim,RM-M692,0,
2692,491,19.9815,59.9445,HL Nipple,NI-9522,0,
2693,343,43.344,130.032,Flat Washer 2,FW-1400,0,
2693,344,39.0705,117.2115,Flat Washer 9,FW-3400,0,
2693,345,36.9705,110.9115,Flat Washer 4,FW-3800,0,
2694,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
2694,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
2695,385,41.1705,123.5115,Hex Nut 13,HN-3824,0,
2695,386,45.444,136.332,Hex Nut 1,HN-4402,0,
2695,387,41.1705,123.5115,Hex Nut 10,HN-5161,0,
2695,388,39.0705,117.2115,Hex Nut 11,HN-5162,0,
2695,389,43.344,130.032,Hex Nut 2,HN-5400,0,
2695,390,39.0705,117.2115,Hex Nut 20,HN-5811,0,
2695,391,36.9705,110.9115,Hex Nut 21,HN-5818,0,
2695,392,41.244,123.732,Hex Nut 3,HN-6320,0,
2695,393,36.9705,110.9115,Hex Nut 14,HN-7161,0,
2695,394,43.218,129.654,Hex Nut 15,HN-7162,0,
2695,395,47.4915,142.4745,Hex Nut 4,HN-8320,0,
2695,396,43.2705,129.8115,Hex Nut 18,HN-9161,0,
2695,397,47.544,142.632,Hex Nut 19,HN-9168,0,
2696,476,15.8865,8737.575,Metal Angle,MA-7075,0,
2696,477,11.6655,6416.025,Metal Bar 1,MB-2024,0,
2696,478,11.088,6098.4,Metal Bar 2,MB-6061,0,
2696,479,15.8865,8737.575,Metal Plate 2,MP-2066,0,
2697,402,47.4705,142.4115,Keyed Washer,KW-4091,0,
2698,510,23.079,12693.45,LL Road Rim,RM-R436,0,
2698,511,29.274,16100.7,ML Road Rim,RM-R600,0,
2698,512,34.9755,19236.525,HL Road Rim,RM-R800,0,
2699,406,43.2705,129.8115,External Lock Washer 5,LE-1400,0,
2699,407,47.544,142.632,External Lock Washer 7,LE-3800,0,
2699,408,43.2705,129.8115,External Lock Washer 6,LE-5160,0,
2699,409,41.1705,123.5115,External Lock Washer 1,LE-6000,0,
2699,914,21.0945,11601.975,LL Touring Seat/Saddle,SE-T312,1,
2700,525,2.3205,1276.275,LL Shell,SH-4562,0,
2701,526,3.6435,2003.925,HL Shell,SH-9312,0,
2702,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
2702,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
2703,356,3.6015,216.09,LL Grip Tape,GT-0820,0,
2703,357,3.9795,238.77,ML Grip Tape,GT-1209,0,
2704,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
2704,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
2705,524,12.9675,7132.125,HL Spindle/Axle,SD-9872,0,
2706,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
2706,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
2707,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
2708,937,62.9895,34644.225,HL Mountain Pedal,PD-M562,1,
2709,463,47.523,142.569,Lock Washer 4,LW-1000,0,
2709,464,45.423,136.269,Lock Washer 5,LW-1200,0,
2709,465,49.6965,149.0895,Lock Washer 10,LW-1201,0,
2709,466,45.423,136.269,Lock Washer 6,LW-1400,0,
2709,467,43.323,129.969,Lock Washer 13,LW-3400,0,
2710,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
2711,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
2711,511,27.867,15326.85,ML Road Rim,RM-R600,0,
2712,527,6.7515,3713.325,Spokes,SK-9283,0,
2713,509,36.2775,19952.625,HL Mountain Rim,RM-M823,0,
2714,492,50.7465,3044.79,Paint - Black,PA-187B,0,
2714,493,58.2645,3495.87,Paint - Red,PA-361R,0,
2715,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
2716,433,43.554,130.662,Thin-Jam Lock Nut 14,LJ-5818,0,
2716,434,39.2805,117.8415,Thin-Jam Lock Nut 7,LJ-7161,0,
2716,435,37.1805,111.5415,Thin-Jam Lock Nut 8,LJ-7162,0,
2716,436,41.454,124.362,Thin-Jam Lock Nut 12,LJ-9080,0,
2717,490,12.7155,38.1465,LL Nipple,NI-4127,0,
2717,491,19.9395,59.8185,HL Nipple,NI-9522,0,
2718,528,38.157,114.471,Seat Lug,SL-0931,0,
2719,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
2720,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
2720,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
2721,358,6.9825,418.95,HL Grip Tape,GT-2908,0,
2722,380,41.1705,123.5115,Hex Nut 8,HN-1420,0,
2722,381,39.0705,117.2115,Hex Nut 9,HN-1428,0,
2723,356,3.381,202.86,LL Grip Tape,GT-0820,0,
2723,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
2724,375,43.2705,129.8115,Hex Nut 5,HN-1024,0,
2724,376,41.1705,123.5115,Hex Nut 6,HN-1032,0,
2725,490,12.3585,37.0755,LL Nipple,NI-4127,0,
2726,513,39.1965,21558.075,Touring Rim,RM-T801,0,
2727,408,36.9705,110.9115,External Lock Washer 6,LE-5160,0,
2727,409,41.244,123.732,External Lock Washer 1,LE-6000,0,
2727,410,36.9705,110.9115,External Lock Washer 8,LE-7160,0,
2727,411,34.8705,104.6115,External Lock Washer 2,LE-8000,0,
2727,412,39.144,117.432,Internal Lock Washer 3,LI-1000,0,
2727,413,47.5755,142.7265,Internal Lock Washer 4,LI-1200,0,
2728,931,34.8705,19178.775,LL Road Tire,TI-R092,0,
2728,932,39.7635,21869.925,ML Road Tire,TI-R628,0,
2728,933,43.9845,24191.475,HL Road Tire,TI-R982,0,
2728,934,38.1465,20980.575,Touring Tire,TI-T723,0,
2729,436,41.454,124.362,Thin-Jam Lock Nut 12,LJ-9080,0,
2729,437,37.1805,111.5415,Thin-Jam Lock Nut 11,LJ-9161,0,
2730,341,47.5755,142.7265,Flat Washer 1,FW-1000,0,
2730,342,45.4755,136.4265,Flat Washer 6,FW-1200,0,
2730,343,49.749,149.247,Flat Washer 2,FW-1400,0,
2731,931,34.3455,18890.025,LL Road Tire,TI-R092,0,
2731,932,39.2385,21581.175,ML Road Tire,TI-R628,0,
2732,346,47.544,142.632,Flat Washer 3,FW-5160,0,
2732,347,43.2705,129.8115,Flat Washer 8,FW-5800,0,
2733,930,43.0395,23671.725,HL Mountain Tire,TI-M823,0,
2734,332,10.815,5948.25,Freewheel,FH-2981,0,
2735,948,82.8345,45558.975,Front Brakes,FB-9873,1,
2735,907,82.8345,45558.975,Rear Brakes,RB-9231,1,
2736,325,0.21,262.5,Decal 1,DC-8732,0,
2736,326,0.21,262.5,Decal 2,DC-9824,0,
2737,320,49.644,148.932,Chainring Bolts,CB-2903,0,
2737,321,44.3205,132.9615,Chainring Nut,CN-6137,0,
2737,322,28.6965,1721.79,Chainring,CR-7833,0,
2738,930,42.5145,23382.975,HL Mountain Tire,TI-M823,0,
2738,921,5.586,3072.3,Mountain Tire Tube,TT-M928,0,
2739,952,15.7395,944.37,Chain,CH-0234,1,
2740,933,43.4595,23902.725,HL Road Tire,TI-R982,0,
2740,934,37.6215,20691.825,Touring Tire,TI-T723,0,
2740,922,6.531,3592.05,Road Tire Tube,TT-R982,0,
2741,319,48.5835,26720.925,HL Crankarm,CA-7457,0,
2742,928,32.2455,17735.025,LL Mountain Tire,TI-M267,0,
2742,929,36.561,20108.55,ML Mountain Tire,TI-M602,0,
2743,319,46.4205,25531.275,HL Crankarm,CA-7457,0,
2744,359,47.523,142.569,Thin-Jam Hex Nut 9,HJ-1213,0,
2744,360,45.423,136.269,Thin-Jam Hex Nut 10,HJ-1220,0,
2745,2,41.916,125.748,Bearing Ball,BA-8327,0,
